movie_id,total_ratings,num_months,1,x**1,x**2,x**3,x**4,x**5,x**6,s/c,d_height,budget,company,country,director,gross,name,rating,released,runtime,score,star,votes,writer,release,title,title_lower,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western,profit,profit_margin,0_pca,1_pca,2_pca,3_pca,4_pca,5_pca,6_pca,7_pca,8_pca,9_pca,10_pca,11_pca,12_pca,13_pca,14_pca,15_pca,16_pca,17_pca,18_pca,19_pca,20_pca,21_pca,22_pca,23_pca,24_pca,25_pca,26_pca,27_pca,28_pca,29_pca,30_pca,31_pca,32_pca,33_pca,34_pca,35_pca,36_pca,37_pca,38_pca,39_pca,40_pca,41_pca,42_pca,43_pca,44_pca,45_pca,46_pca,47_pca,48_pca,49_pca,50_pca,51_pca,52_pca,53_pca,54_pca,55_pca,56_pca,57_pca,58_pca,59_pca,60_pca,61_pca,62_pca,63_pca,64_pca,65_pca,66_pca,67_pca,68_pca,69_pca,70_pca,71_pca,72_pca,73_pca,74_pca,75_pca,76_pca,77_pca,78_pca,79_pca,80_pca,81_pca,82_pca,83_pca,84_pca,85_pca,86_pca,87_pca,88_pca,89_pca,90_pca,91_pca,92_pca,93_pca,94_pca,95_pca,96_pca,97_pca,98_pca,99_pca
3225.0,1023,178.0,2.3242687686116006,0.041554446017324,-0.0012120993929614526,1.2602142532580801e-05,-5.288076995689594e-08,6.458409180654827e-11,5.791367498548677e-14,0.9944214092063196,0.32198356331937017,35000000.0,Open City Films,USA,Kris Isacsson,20035310.0,Down to You,PG-13,2000-01-21,91,4.9,Freddie Prinze Jr.,12868,Kris Isacsson,2000,Down to You,down to you,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-14964690.0,-0.7469158201195789,-2.1028762226970423,-0.2310792700672796,-0.7078942135902879,-0.3634008464927766,0.5716706641978402,-0.6672869970480527,1.0049167131418244,0.008237008711329919,-0.22983160860992904,1.1477399422862224,-0.5402580548210633,-0.0235715472765661,0.3238102870851587,0.5898369635137464,0.2551151960652401,-0.4663454047395362,-0.2544491607687422,0.7961097198739268,0.6031926339660033,0.2642135412114595,0.8516690513101939,0.21225198571109688,-0.04478523449728844,0.05199216265961406,-0.15469667413546273,-0.026515541140557368,-0.1728451053956929,0.26885585251880995,-0.08485192470144601,0.3107398290787605,-0.2827328890266393,-0.18259565519918927,-0.0071783810447740215,0.1721819137321946,-0.190043276982108,-0.17446691112001955,-0.21171200374477347,-0.1031406934444572,-0.1948179453034664,0.12853143441208714,-0.1281803666446285,0.11050708658914501,0.07564055456241495,0.1182401426205975,0.22112107540304005,0.05341954424975875,-0.07638961369331387,0.08045632640149644,-0.014918015690245463,0.08744253352771482,-0.0831543179097676,0.04653782905490221,-0.23407935708713346,-0.0050061095684034145,0.01806255631589475,0.08107654710988818,-0.02027344366562002,0.2335521517985485,-0.10002648716822997,0.22658260584836745,-0.038773015389613724,0.13412555338893795,0.035656827375171445,-0.0030265102619267265,-0.0600342027683961,-0.03500111208744036,0.14839769924739354,-0.128409725121661,0.13492247114921035,0.004929280638371336,-0.17283334158694108,0.05850321033259088,0.0394076389517333,-0.1336095210246222,-0.04078590923976963,-0.023762176362661508,0.14764836241302765,0.004984756932143279,0.12589255951956976,-0.027888847673143674,0.03406924137361133,-0.2230430616422137,-0.01947459448014572,0.07651824410237854,-0.08761444227083434,0.04167902876861759,-0.0567579384766554,-0.014104224935627631,0.06407030171487979,-0.046306397781137904,-0.0911244137714624,-0.16632345214185984,0.16669329350300716,-0.047483919626285696,-0.0808069842187279,0.12753980673208093,0.047699768578663336,-0.1456492467215348,-0.02516601511634881,-0.10789759306930187
3273.0,7862,223.0,2.7495854235924937,-0.0066302201441949355,5.864529982499102e-05,-2.625604668093253e-06,3.8789598672315596e-08,-2.0955331817084498e-10,3.8358754118399353e-13,0.995533549444986,-0.1367586389707447,40000000.0,Dimension Films,USA,Wes Craven,89138076.0,Scream 3,R,2000-02-04,116,5.5,David Arquette,105236,Kevin Williamson,2000,Scream 3,scream 3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,49138076.0,0.551257983176572,-1.8186192964313708,0.9038353170870648,0.7796224854757897,-0.6048305480679643,0.4933781388547507,-0.3556485897321969,-0.15616796913909775,0.7686851238274987,0.24949253949684275,0.2072660841871895,-0.3951078197230759,0.19337905515418805,-0.4298290780974825,0.6773617968058565,0.453794362268301,0.5759700402018433,-0.7539604054484648,0.029283004587740743,0.12853672778006012,0.10044711432007386,-0.6315579001833088,0.02810869605294139,-0.7343198071759223,0.9691756172614288,0.02121822591619045,-0.09716207687847944,-0.40734006245694,0.42402296114446497,0.6355800604729341,-0.08869705381712183,0.17112777490427314,-0.2562825300919448,-0.13025453386238015,0.2386136262622859,-0.42706716886368784,-0.054270121525475286,0.04440176646479296,-0.2474371156081673,0.1377498947121965,0.10017160378544028,-0.16039573764306128,0.3189333509967096,0.22064039419791445,-0.16970052216689627,0.26019759787017593,-0.20734473586112184,-0.17648904112666666,-0.09506868982571497,-0.03335277611950936,-0.3711680659056184,-0.19416551933345144,0.12741646790000133,0.3771470288954236,0.024414382055950805,0.07080227431326963,0.25990939630889826,0.23354299315549965,0.09137625656166297,0.08774389347563118,-0.024650131783912472,-0.01496613360630329,0.10623680487385563,0.3327205583308748,0.0007069448149041296,-0.20489209907065373,-0.2691635060733841,-0.02872104040265605,-0.001726057313259706,0.4465649472718344,-0.17638885317448622,-0.07485341458169775,-0.13119486261776547,0.07947415101706012,0.02118120954377207,0.21874302367355347,-0.06358557242196737,0.055961943685049004,0.13256972611277051,0.28879268959677395,0.06354560440412407,-0.0369753011389995,0.09400496703839856,0.15646413649613988,-0.03888877194063692,0.05640148498209496,-0.2233091366325901,0.1537417773712037,0.08682058657481491,0.047392106218250296,-0.22434984691404086,-0.0021097049168954524,0.06582288734721771,0.11971443837061176,-0.11895611293092,-0.03950019100447383,0.17451344630789473,0.0919694369747319,-0.07520703824059836,-0.02237558572649264,-0.029659018860303563
3287.0,1053,200.0,2.7681928371834514,0.009190491196490607,1.1470419585193188e-05,-4.996153319940028e-06,7.056946754995952e-08,-3.6154439356568263e-10,6.366877835562602e-13,0.9950051599625408,0.2834517140316031,30000000.0,Disney Television Animation,USA,Jun Falkenstein,45554533.0,The Tigger Movie,G,2000-02-11,77,6.3,Jim Cummings,14258,A.A. Milne,2000,"Tigger Movie, The","tigger movie, the",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15554533.0,0.3414486325652817,-1.3917386379918462,-0.03740627894804889,-1.1580956298782163,0.4425246367192071,0.17589852326548155,0.7021832540590601,-0.19713813676808373,1.3131439939866625,-0.6920108869817513,-1.0739326303404777,1.1786162185859543,1.038678128589731,0.06989401962461142,0.3327307287083491,-0.4301113259253704,-0.8515024726445225,0.2985415062311521,0.2738747871069689,0.33215955756832033,0.11692713867098847,-0.109271077551738,-0.2753808371033931,-0.00681965214958858,0.2370423603157618,-0.2677746377656096,0.3461387994701883,-0.11275875502284625,-0.001954042568575648,0.1035872249416263,0.1591540791437674,0.17354151247070992,0.17995540261302595,0.08775790731493975,0.019160342867810768,0.10341661995143313,-0.12904770948819144,0.1428771173988878,0.13537852836066153,0.06249810194718304,-0.26279957114378005,-0.09161047698862362,-0.017701438670644075,0.13681699652187485,0.11341793710910385,0.27710227066905785,0.0601966121492756,-0.2326866278531291,-0.0772547171340954,0.11056758188302318,0.020089078771426086,-0.11882466450414356,0.11422254215089553,0.166078312283671,-0.09018027475862636,-0.09744040915708142,0.1454519580467445,0.010839022364756321,-0.1743698970997346,0.1747317597063058,-0.06586706485814697,0.11743498121651907,-0.06612190206820089,-0.020998587452513942,-0.1431397247126476,0.13562311278517045,0.07708042219120165,-0.028884725706958863,0.04783514009748183,0.05226358852522763,-0.005817444339010607,0.21381139704663946,0.06166752346950164,-0.08861840400441001,-0.1841258548969617,-0.03003997651137835,0.10534157379129484,0.01203409241776388,-0.05382400022266176,-0.006294524937401947,-0.09768755414105193,0.07716758880171277,-0.12376125158852658,0.12389408430422795,0.18196223152019508,0.005724912040460989,-0.07611113330662601,0.10897860386460492,-0.03821532533351245,0.1445019945952787,-0.015220136650316416,0.02762411646403653,-0.2779427525292902,0.30512459944858594,0.09031460083432392,-0.01276124890174625,-0.0572485777751612,0.04654066230945201,0.09846307194510738,0.08333522538986826,0.08850848930512792
3298.0,5291,221.0,3.4705256357054246,0.0067760873427223966,-0.00043078529984418257,8.409670308917696e-06,-6.982371860644197e-08,2.647059077736516e-10,-3.800357612720271e-13,0.9954789521859352,-0.06507772639166688,7000000.0,New Line Cinema,USA,Ben Younger,16938179.0,Boiler Room,R,2000-02-18,120,7.0,Giovanni Ribisi,43830,Ben Younger,2000,Boiler Room,boiler room,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9938179.0,0.5867324344606347,0.9777786262965362,1.2252043089050786,-0.4313633261881568,-1.4639219407453252,-0.07282461739913057,-0.3661966059441926,1.169400406560895,-0.4980267325136683,0.15807949255061265,-1.0484163334591077,0.10904157570829444,-0.4531332116954225,0.1386448645511953,-0.3000952793424757,0.0756167471537933,-0.1592207768075272,-0.7905565838663653,0.1367712804360901,0.253014129963901,-0.060865670541293576,0.19759854113399747,-0.09102109663299936,0.06372837997801213,0.6558199883686544,-0.4530266841651853,-0.09826909973489244,0.4707877542687239,-0.18341001194868592,0.10131453568303857,-0.18426144290082325,-0.07637897820357736,0.21521535202437256,-0.5115921883697997,-0.5054690216572176,0.3271096727583799,-0.3196143333413988,0.05372371440140662,-0.034388978217956154,-0.17828322781277367,-0.18008549207691538,-0.2961939287501027,-0.012033703225074868,-0.2578571893223903,-0.6626108506811914,-0.09412341849069067,-0.4183694141780642,-0.3696842072595136,0.09911922719399016,0.08970427464628199,0.22366705722411645,-0.1823164690755508,-0.009643738822594727,0.04346111744160104,0.3004117035903758,-0.22550206086554225,-0.16736572158343005,0.07533327012980659,0.2126055981499082,0.043292343633344436,0.09681916069374333,0.2290196462032267,-0.1974285744155293,-0.036370821635556536,-0.14782231050186542,-0.14023554214571676,-0.17849491015880806,0.0689354113633817,0.2780482604034905,-0.2279152012996405,-0.05191143345966192,0.06396628475364202,0.30774090937245874,0.035501339387729966,0.09334558983873864,0.02804329572003809,0.01070624576847485,0.09287993000103699,0.06749607723433101,0.13697207076529366,-0.031475381965119086,-0.05886344452326363,-0.06541769297453312,-0.05930383275867567,0.08790137844078827,-0.13831011953881978,0.2838265903527081,0.07972683490299377,0.21737058072619325,0.03614164565785069,-0.012842946994144677,-0.3342056622353408,0.0501709533125416,0.181284676166661,0.011172114356589742,-0.1446374917062871,0.17784565263865054,-0.1611374107373967,-0.15910883084392713,-0.05332456953139533,-0.003796753042094446
3299.0,938,155.0,2.3416584710004127,0.0011688866918089698,-0.0001627664294363462,6.874416977766382e-06,-9.215241237433766e-08,4.721975277153011e-10,-8.177807158090304e-13,0.9935607034306212,-0.4159552240862059,60000000.0,Columbia Pictures Corporation,Germany,Diane Keaton,36050230.0,Hanging Up,PG-13,2000-02-18,94,4.8,Diane Keaton,10627,Delia Ephron,2000,Hanging Up,hanging up,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-23949770.0,-0.6643444438495955,-1.703330136051142,-0.4482366303190368,-0.8804319307391505,-0.23539056190344024,0.11591868450743473,-0.5790423267631718,0.6255039319303741,0.09926815838436998,-0.016733201509395355,0.2437362517362485,-0.17942722344232334,0.2944569997205189,-0.5361607854661234,0.021658209695928923,0.12544749008390546,-0.17369509437438968,0.0822603777257876,0.2402197418926335,0.03479172825022252,0.2179133356306964,0.24886074019926416,-0.2561225579329837,0.2735232692423441,-0.3971265545947122,-0.06478535250308509,-0.4620323927103255,-0.2494494056211356,0.4141792974043509,-0.05857670438522757,0.08875229911654912,0.4309406739384624,0.14582790282753286,-0.2701145928924633,-0.14752873687274198,-0.022899460231601748,-0.19330151902333528,-0.20685251519315892,-0.0029103049377609607,-0.05164954771988341,0.2173273740570766,-0.15006883534861287,-0.16427241828567232,0.2279302018717209,0.07771078483918427,-0.2319976816603048,-0.0036416741949411024,0.2448745659478009,-0.04175575615372398,-0.062320560876972166,0.19565525401127096,-0.17150785700933452,0.05610410056570917,0.013163468475553693,-0.06454582109397201,-0.17093454958847898,0.2821160943975779,0.004656502193868553,0.14410930752225387,-0.0638637925483638,-0.06940324891600122,0.06924237729671312,-0.02026794775244744,-0.07739204164186869,0.11153736455305824,0.1618749826510807,-0.1712923953714501,-0.008199759284492528,-0.3292931922782729,0.016435182621627083,0.04924040999576367,0.11141272405114494,-0.06990101663890258,-0.20155450421070256,-0.08170273531903327,0.010505957149652507,0.039069810620741316,0.03048467966981117,0.1017585960818577,-0.08144520777101125,0.11540989641929175,-0.20754211899619174,-0.16840445568807275,0.04504073216230663,0.06192368683361321,-0.12427447884166228,-0.0464348014801634,-0.04659255710650608,0.06856170712006282,-0.09691035255587464,0.13299580662074373,0.0973593008483912,0.10365753406305699,0.11442234289675796,0.008155698669267894,-0.14868845831034996,-0.10934121762519508,0.06080469489133536,-0.1094288509899375,0.02993997377541274,-0.11065673679324396
3300.0,10085,223.0,3.257432991436452,0.0068837560189893105,-0.00026743781529590087,4.901522653054339e-06,-3.9174693135446686e-08,1.4256985916780153e-10,-1.9543534446858007e-13,0.9955169147027626,0.2959236697397793,23000000.0,Polygram Filmed Entertainment,USA,David Twohy,39240659.0,Pitch Black,R,2000-02-18,109,7.1,Radha Mitchell,203269,Jim Wheat,2000,Pitch Black,pitch black,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,16240659.0,0.4138732481531465,-0.5792514646756812,2.590683327336622,1.0431265007274202,2.4959715698780283,-0.9819602953675548,-0.3949145135075292,0.6960205213388595,-0.3433077916691357,0.8601058807090839,-0.7556048932111483,-1.0500387685062391,-0.21374515636457853,0.7825935432558204,-0.3260222504035521,-0.6984530297586605,-0.3928287413832744,0.04153885548205402,0.2433202937015825,-0.6810622100793363,-0.2420349399004192,0.3023213360239105,-0.3334535148913377,0.03094631713849902,-0.1566182108479985,0.4728884724934094,0.5683640379159206,0.44520106202136256,0.11948893878223782,-0.22921239163808715,-0.15936638234197198,-0.14909636987923286,0.05986584820064225,-0.12406763022997845,0.06055168502948397,-0.09419492922379516,-0.00672271469288241,0.4907045351585629,0.2687164823981587,0.07814089789085492,0.2908046088643853,-0.05199683619227242,-0.04825659996083749,-0.1356674210842551,-0.11584586147783332,0.3852076176796709,0.08174456409349043,0.3777360467548691,-0.05859787146609901,-0.3966766172344565,0.18583052981056408,-0.016619457909022972,0.04938229369726947,-0.1552917873950308,-0.05226991765551959,-0.030787564731799937,0.17411227170061044,-0.03999304755111832,-0.3498517836366477,0.29300722446394456,0.04425539549915648,-0.04757114156357958,0.018990030761438667,0.011114166904729678,-0.12316476727902152,-0.05206410229515668,-0.1766028474217589,0.1967346528187036,0.056187960598368517,0.298996132429214,0.12440109440262072,-0.07235771588030586,0.10533498112644916,-0.01748624118668872,-0.285301234749289,0.18659846308479588,0.10772741748232392,-0.03531551861017406,0.14224950601247233,0.06535217446131994,-0.030212924719092062,-0.004076034191447675,0.03000713132584832,-0.12588482941259935,-0.029805377379681638,-0.16779213372536955,0.06766512672204189,0.12143529816969605,0.045188971166681774,0.04381854967265066,-0.0793739061617142,-0.13102687797263668,0.2223758917211713,0.2010393680118263,0.0659922435591763,-0.05290255698508616,0.08120481936253066,-0.03991191595189675,-0.12741298333240691,0.079790387207577,-0.08449317740779261
3317.0,7567,223.0,3.839372043610812,0.004137686341483686,-0.0001882903795107621,1.36302023315369e-06,3.876219710659026e-09,-6.686389859320198e-11,1.652626330041107e-13,0.9955210258231204,-0.29353622507476995,55000000.0,British Broadcasting Corporation (BBC),USA,Curtis Hanson,19389454.0,Wonder Boys,R,2000-02-25,107,7.4,Michael Douglas,56555,Michael Chabon,2000,Wonder Boys,wonder boys,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-35610546.0,-1.8365935420357893,2.8050738011210337,0.08950508151135894,-0.4616343215505436,-0.2058602906249916,1.9512734053706071,-0.06000140439385682,0.8544629808793209,-0.1571190486396086,0.07314328107774679,-0.3656456311496079,0.15390353274169585,-0.18166945708295887,0.13494445060828147,-1.515610581503025,0.13765452081346374,1.1362822724792188,0.6908471061156247,1.0574892071407171,0.19395065865546327,0.18343927425094084,-0.10879637390740532,-0.2333398114537961,-0.1410400258588318,0.4053921637057196,-0.15442198869749305,0.5176261107257762,-0.19672457110817748,-0.06528962245557489,-0.11316835415857884,0.001828647250438797,0.3614487348203135,-0.06102328264010778,0.09997714860809942,-0.11337157147759265,-0.2843834946898216,-0.1866313751349196,0.16813523885293594,0.21267787970951207,0.1906761679307776,0.5408290447295987,-0.035147751183347134,0.068860783787385,0.19110523341670385,0.2853079322973012,0.13376287186455033,0.08672846228252602,-0.15443503066242245,0.1507857412366697,0.16355130589480887,0.3811174941257718,-0.015886872191030174,-0.23178428604501616,0.06667676221427196,0.061490478304370426,0.36919986056656334,-0.0892439480018336,-0.08870599993599547,-0.2495992169552593,0.1137091652979174,0.2344962618852847,-0.09814538129878926,-0.1315180768352241,0.10249495944600613,-0.12981167006869934,-0.3640405319660333,-0.035051723459416616,0.02007360389668275,-0.03399447085635545,-0.2737010756896537,-0.2022017379535376,-0.04935381358456789,0.054537106963092566,-0.003918930751710625,0.03580134808121666,-0.020333864976896987,-0.261991730417496,-0.3013599188320297,-0.14641133712295645,0.2698738030215533,0.1890747624165436,0.227091206674266,0.3801583677837845,0.045954983065405984,-0.2871333071544925,-0.17458946152444985,0.1403533962941737,0.0835057285722634,0.19047297401258026,0.23152959509146875,-0.1463570974189616,0.1322568552909547,0.026377404529919917,-0.009316502065036508,-0.18129186865700672,-0.06262815621352989,0.11873399445627852,0.07132261870553196,-0.16570393182614496,-0.035006791625525266,0.1357343674402324
3324.0,1143,175.0,2.4237951626324006,0.02067026270152337,-0.0005343014109686347,6.835479406871319e-06,-3.599415530027606e-08,4.799885403386463e-11,7.581853271061137e-14,0.9943059703897636,0.16531046070985456,6000000.0,Code Entertainment,USA,Nick Gomez,15427192.0,Drowning Mona,PG-13,2000-03-03,96,5.6,Danny DeVito,12165,Peter Steinfeld,2000,Drowning Mona,drowning mona,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9427192.0,0.611076338454853,-0.7670677308424098,-0.3407355079773467,0.6300806547947388,-0.4567927245062646,1.0508397831375116,0.4294202732294254,0.1050363189623904,-0.3339542310233253,0.4727306228631045,-0.32225204342222624,0.30369615886559265,-0.4820222813292348,-0.4535901283428994,-0.2719622523868437,-0.1291288371683731,0.1469700590242487,0.04891637985787831,0.3777258379493679,-0.5386890899276974,0.0879945840073302,-0.04484920493938649,-0.13713918141178946,0.3836443283560604,-0.12531097278464132,0.13439936185406334,-0.2663290417913972,-0.36798907715507867,-0.2625083032465501,0.1073480482722348,-0.06445393061289062,0.1665959237798551,-0.07754048367158264,-0.09987222847297217,-0.07535776828249696,-0.29960476086059634,-0.13691688602366725,-0.04387999920659613,-0.08774433867766954,0.17450626343811992,0.14255681121885452,-0.0012790417497351644,0.04752402637352685,0.3324892608568091,-0.0528111974456196,0.322476240528213,0.04270931552283918,0.15388749258574558,0.07722860528772355,0.13083567197227686,0.033669259859319414,0.26412084813668124,-0.09991220098325776,0.012706707219922128,0.1329980782577504,-0.1377139880131051,-0.12406394990257535,-0.04179018838601392,-0.07100640252423424,-0.06385717075280413,0.0001859041018579602,-0.305501637505395,-0.06973223544621017,-0.17008311550056093,-0.2501139260204668,-0.14471264381573307,-0.03775690669324836,0.3878150723782273,-0.029900991842629187,-0.18867244373323344,-0.2372498752253857,-0.11014292626296422,-0.2895392227177904,0.2512329829181429,-0.008716449759041657,-0.018069801113898158,-0.11392087772440768,0.14006204662495478,-0.13175127581837565,0.1984700994425529,-0.21458508931275566,0.06817524700195618,-0.11740509204383512,-0.11819691854779545,0.1408308249277866,0.1220847132652359,-0.12460607337208307,-0.17824060745082368,0.11636957452234585,-0.14667739814466674,-0.12408136477575522,-0.03473914955062088,-0.10227084630292016,0.1550827931244413,-0.030975045107923226,0.057541718987433925,-0.054362987826254455,-0.005215356409711611,0.25876865007388955,0.08453273514578079,-0.1034235188589154
3325.0,997,150.0,2.547584475414836,-0.0012707160336122515,-0.000539382559268567,1.4468665833494647e-05,-1.4534657403271813e-07,6.28165562983635e-10,-9.796672521817994e-13,0.9933403556492648,-0.5325749852708968,25000000.0,Lakeshore Entertainment,USA,John Schlesinger,14990582.0,The Next Best Thing,PG-13,2000-03-03,108,4.7,Madonna,9717,Tom Ropelewski,2000,"Next Best Thing, The","next best thing, the",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-10009418.0,-0.6677137685514812,-1.80958610009486,-0.2800805466675745,-0.32143033589775144,-0.5372795960243817,0.0443633431984343,-0.5210603708709559,0.4203564536187305,-0.26959676919159925,0.05822740179194739,0.4054592769995277,-0.004476811478070947,0.4044708064831199,-0.1848324473274028,-0.007902911520109105,0.1456346492709815,-0.3574942402101289,-0.20703965904704527,0.29267927932655063,0.10356319233473926,0.3329941390889247,-0.011486084882144755,-0.3711096458289404,0.1706556902452265,-0.3110847111849835,-0.18452953401154612,-0.2760124388076361,-0.02877069096841087,-0.01008573281842734,-0.16727091476392228,0.11843053464773765,-0.017071868414853482,-0.3711109887556737,-0.2324352913886732,0.07925918149872963,0.2327317867226216,-0.07267892566097993,0.20756555345666985,-0.07200080193308417,0.6207896472044815,0.5179477433110491,-0.07797505186607757,0.10673026418990222,0.3413038234372106,0.07332424245211908,-0.16708927539021354,-0.11781190629077072,0.041551323993091416,0.27742499931095355,-0.01867797201570985,0.5456281792604059,-0.09844287292746556,-0.18016825303019307,-0.07902114704457164,-0.01048179387784455,-0.19444933088035468,-0.035355183539347634,0.009829512098091736,0.13907946678765126,0.09409549396289936,0.03178049840457723,0.009373426055522795,0.024050455079062498,-0.02920935567720272,0.00763127668341608,-0.1177674309814118,-0.14557878442208402,-0.13342709919880394,0.034394680977924065,-0.06811375478692362,-0.1110392373251496,0.13403021361810966,-0.07312866337857192,-0.0528323812830281,-0.09210473161809016,-0.04312822944763652,0.1250545309420125,0.061802187064828124,0.13314488753208828,-0.07944050570808663,0.12412305419532993,-0.1061041907913769,-0.13097388024493725,0.08193415751795065,0.06936672213544692,0.006908959307801478,0.02696305340136655,0.03884265531358908,-0.030961312427768926,-0.008157662044114715,0.024161344264118492,-0.1358622707162431,0.01989545176178048,0.006338351842556989,-0.21415702337815806,-0.0552518872609564,-0.049260347292297814,-0.04458442806700762,-0.11765767597206052,-0.09294243347652806,-0.04776361251737045
3326.0,1013,143.0,2.8031543347372447,0.004727207430985825,-0.0002841168543135957,1.5741968276922012e-06,1.958036538891512e-08,-1.888442764805121e-10,4.182579691145132e-13,0.9930201149706837,-0.06314874685648643,60000000.0,Brillstein-Grey Entertainment,USA,Mike Nichols,6291602.0,What Planet Are You From?,R,2000-03-03,105,5.6,Garry Shandling,8346,Garry Shandling,2000,What Planet Are You From?,what planet are you from?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-53708398.0,-8.536521858820695,-1.5906315625982896,0.35793709685240305,-0.005717519683464262,0.6871620938913758,0.5226155888570511,0.1329379784194404,0.3550615374298543,-0.5530610999975137,1.0041315739415495,-0.1013428683522191,-0.22012346835780894,-0.0017872446864752312,-0.15448891506079485,0.02631819090464759,0.029670888156641526,-0.4919888336598329,0.20667980637780428,0.05592087803544199,-0.6456012300591589,-0.1378969438592796,0.11645692061662585,0.041360841938937326,0.08749863187737106,-0.1693739608895688,0.1697725836270819,0.04298128596732837,0.2411560809175385,0.2113594873850508,-0.01444424542827564,-0.07121925326164323,-0.1330973469293235,0.3029646897408746,-0.17936024264563552,-0.0899415469681842,-0.16150503675339434,-0.22696950830331405,0.17481100545480022,0.27587641437934063,-0.02607755489122037,0.3024186513531915,0.014226792809576297,-0.06887816848060971,0.12931931323086848,-0.012008971145283195,0.11030228738978937,0.1731314536023161,0.2967286767904436,-0.06426649151700857,-0.05858242050126292,-0.06754819171802627,0.04948458992206875,0.003674020631768679,-0.16383151578399618,0.040485170872747216,0.002490181390965143,0.12230827904563035,-0.007307308590869838,-0.1679571302483805,-0.0761985193179488,0.02047371133653045,0.028595775079893776,0.04187538977894646,-0.05178815460692656,-0.1224060621936084,0.001329035625411354,-0.11889434294850405,0.09528889729219338,0.057774155562512614,0.06301258991128783,0.02083864608255341,0.01485701313215921,-0.12383384877774715,0.0938649462017968,-0.11679167967054956,0.06026728201126706,0.2309210932466729,-0.12648930148576312,-0.0819705908426828,0.19840543225085272,-0.06779317947616577,0.008740036226167546,-0.010564447552036326,0.04533688195644688,0.05104016597512963,-0.16626275993048012,0.14117621781711592,-0.07856472642583058,0.3534111781100494,-0.22230141065597486,-0.11531241745580567,-0.00734122697801482,-0.15798026325990647,-0.11736789721877836,-0.18441220580137133,0.038611629618229074,0.14174081195947488,-0.19321556888261127,-0.013335664699298365,0.12908743739505588,0.06496679458849178
3354.0,7995,222.0,2.5947859811845992,0.000553735780263138,-0.0002780859833448055,6.327085651145202e-06,-4.807611363111687e-08,1.4922447247938177e-10,-1.5936634818712493e-13,0.9955034966305036,0.2571445903422598,100000000.0,Touchstone Pictures,USA,Brian De Palma,60883407.0,Mission to Mars,PG,2000-03-10,114,5.6,Tim Robbins,63522,Lowell Cannon,2000,Mission to Mars,mission to mars,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-39116593.0,-0.6424836409039987,-1.7666927767991838,1.930592527036548,0.5129249421454151,2.255003741972488,-0.9984759302717034,-1.08304966776643,0.9293690823651642,-0.9269816458894298,1.3285026369063704,-0.7434372254606476,-0.8855565916579471,0.5010670176996945,0.19129894208917933,-0.03225642566277102,0.4922259719786993,-0.9365777919450752,0.17584139629162296,0.4320569412505391,-0.6774424952884412,0.16037367952352571,-0.2518946877069643,-0.5446357151759591,-0.2742754765604983,-0.4236454680439729,0.17174635287635742,0.18681771822355486,0.3111640592871938,0.2451450183832351,-0.3540003694255073,-0.33682371962279434,-0.33295601221084115,0.2529501134150625,-0.1616015949478243,0.586992333243989,-0.4810233392006986,-0.4672859663196716,0.003842737937217407,0.3241659881013224,0.06681002635413076,0.4284057326798822,0.05476248756309551,-0.07930541405472348,0.0076465689710411705,-0.11845959798625685,0.4586217473189314,0.0353316229327762,0.35518813449397235,0.13338055634190826,-0.06873158269962322,0.16927095538580958,0.14904428008119602,-0.023105962445398184,-0.25506263280781594,0.010679301810394157,-0.05287193944334434,0.029031642075659992,0.12566973256489633,-0.3913332079890326,-0.05422148488939703,0.14078419822160051,-0.0003132252943164188,-0.06577340745926842,-0.03965463420963965,-0.045304686659741286,-0.25594061667974666,-0.3065786650109821,-0.14032303417022265,-0.08367946992021402,-0.4621778515300706,0.15775135366401855,0.05763342898093261,0.0742652899060183,-0.2171922934837844,-0.4561248532170326,0.3810442251455963,-0.12924304805381334,0.03582899742647371,0.34551735951613183,-0.015847045732147597,-0.2465371843074897,0.11682351142531347,0.08594063753139189,0.2658831907565482,0.06502961665166812,0.03016197332492753,0.16613158015796026,-0.013836775506750387,-0.06896155529236149,-0.15739732983077667,-0.17305893144870652,0.13325939964496794,0.2656003185160594,0.1775879062298002,0.041796062350389324,0.06677118278907851,-0.07313407172725023,0.11427298172444315,0.1953562524450344,0.05422007909537523,-0.01834415644115593
